3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtQual,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,FireplaceQu,Fireplaces,Foundation,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,TotalBsmtSF,WoodDeckSF,YearBuilt_age,TotalLivingArea,NonKitchenBedroomAbvGr,BathRooms
0,3,1Fam,5.0,1.0,1,1,7.0,Y,RRAn,SBrkr,0,5,7,VinylSd,0.0,0,PConc,440.0,2.0,5.0,3,5.0,Attchd,1492,GasA,9,2Story,1,7.0,Lvl,Gtl,10237,Inside,Reg,0,60,RL,0.0,None,9,Gilbert,32,5,7,Y,0,CompShg,Gable,Partial,,New,0,738.0,0,12,2702.0,4,3
0,3,1Fam,5.0,3.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,427.0,2.0,5.0,3,5.0,Attchd,1326,GasA,9,1Story,1,7.0,Lvl,Gtl,11660,Inside,IR1,0,20,RL,0.0,None,7,Gilbert,0,5,6,Y,0,CompShg,Gable,Partial,,New,0,1326.0,100,12,3179.0,2,2
0,4,1Fam,5.0,3.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,632.0,3.0,5.0,3,5.0,BuiltIn,2373,GasA,9,2Story,1,7.0,Lvl,Gtl,11631,Corner,IR1,0,60,RL,236.0,BrkFace,6,Gilbert,46,5,8,Y,0,CompShg,Gable,Partial,,New,0,1052.0,120,14,4459.0,4,3
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,440.0,2.0,5.0,3,5.0,Attchd,1492,GasA,9,2Story,1,7.0,Lvl,Gtl,9073,Inside,IR1,0,60,RL,0.0,None,10,Gilbert,32,5,7,Y,0,CompShg,Gable,Partial,,New,0,738.0,100,12,2802.0,4,3
0,2,TwnhsE,5.0,3.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,437.0,2.0,5.0,3,5.0,Attchd,1364,GasA,9,1Story,1,7.0,Lvl,Gtl,3087,Inside,Reg,0,120,RL,14.0,BrkFace,11,Blmngtn,16,5,7,Y,0,CompShg,Gable,Partial,,New,0,1220.0,100,12,3151.0,3,2
0,2,TwnhsE,5.0,3.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,5.0,1,PConc,398.0,2.0,5.0,3,5.0,Attchd,1511,GasA,9,1Story,1,7.0,Lvl,Gtl,2938,Inside,Reg,0,120,RL,40.0,BrkFace,5,Blmngtn,30,5,7,Y,0,CompShg,Gable,Normal,,WD,0,1368.0,130,16,3477.0,2,2
0,2,TwnhsE,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,5.0,1,PConc,388.0,2.0,5.0,3,5.0,Attchd,1548,GasA,9,1Story,1,7.0,Lvl,Gtl,3072,Inside,Reg,0,120,RM,18.0,BrkFace,9,Blmngtn,20,5,7,Y,0,CompShg,Hip,Normal,,WD,0,1365.0,143,14,3482.0,4,2
0,2,TwnhsE,5.0,4.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,440.0,2.0,5.0,3,5.0,Attchd,1142,GasA,9,1Story,1,7.0,Lvl,Gtl,3010,Inside,Reg,0,120,RL,14.0,BrkFace,6,Blmngtn,0,5,7,Y,0,CompShg,Gable,Partial,,New,0,1142.0,90,13,2828.0,3,2
0,3,1Fam,5.0,3.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,7.0,1,PConc,433.0,2.0,5.0,3,5.0,Attchd,1598,GasA,9,2Story,1,7.0,Lvl,Gtl,9171,Inside,IR1,0,60,RL,0.0,None,7,Gilbert,48,5,7,Y,0,CompShg,Gable,Normal,,WD,0,848.0,100,14,3027.0,3,1
0,3,1Fam,5.0,1.0,5,1,7.0,Y,Norm,SBrkr,0,5,5,VinylSd,5.0,1,PConc,431.0,2.0,5.0,3,5.0,Attchd,1889,GasA,9,2Story,1,5.0,Lvl,Gtl,8658,Inside,IR1,0,60,RL,0.0,None,4,Gilbert,0,5,6,Y,0,CompShg,Gable,Normal,,WD,0,982.0,0,18,3302.0,5,2
0,4,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,617.0,3.0,5.0,2,5.0,Attchd,2322,GasA,7,2Story,1,7.0,Lvl,Gtl,12104,FR3,IR1,0,60,RL,0.0,None,8,Gilbert,45,5,7,Y,0,CompShg,Gable,Partial,,New,0,1035.0,400,12,4419.0,3,3
0,3,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,9.0,1,PConc,885.0,3.0,5.0,3,5.0,Attchd,1976,GasA,9,2Story,1,7.0,Lvl,Gtl,9660,Inside,IR1,0,60,RL,242.0,BrkFace,2,NoRidge,31,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1044.0,210,20,4388.0,3,1
0,3,1Fam,5.0,2.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,5.0,1,PConc,768.0,3.0,5.0,2,5.0,BuiltIn,2234,GasA,9,2Story,1,7.0,Lvl,Gtl,9545,Corner,Reg,0,60,RL,322.0,BrkFace,6,NoRidge,50,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1160.0,0,18,4534.0,3,2
0,4,1Fam,5.0,3.0,6,1,9.0,Y,Norm,SBrkr,0,5,7,VinylSd,5.0,1,PConc,774.0,3.0,5.0,2,5.0,Attchd,2855,GasA,9,2Story,1,9.0,Lvl,Gtl,9233,Inside,IR1,0,60,RL,877.0,BrkFace,3,NoRidge,55,5,9,Y,0,CompShg,Gable,Normal,,WD,0,1540.0,247,18,6348.0,4,1
0,4,1Fam,5.0,1.0,5,1,7.0,Y,Norm,SBrkr,168,5,7,VinylSd,9.0,1,PConc,725.0,3.0,5.0,2,5.0,Attchd,2726,GasA,9,2Story,1,7.0,Lvl,Gtl,10019,Inside,IR1,0,60,RL,397.0,BrkFace,6,NoRidge,169,5,8,Y,0,CompShg,Hip,Normal,,WD,0,1342.0,307,23,5834.0,4,1
0,4,1Fam,5.0,4.0,3,6,9.0,Y,Norm,SBrkr,0,7,7,MetalSd,5.0,1,PConc,959.0,3.0,5.0,2,5.0,Attchd,3500,GasA,9,2Story,1,9.0,Lvl,Gtl,17242,Inside,IR1,0,60,RL,738.0,BrkFace,5,NoRidge,86,5,9,Y,0,CompShg,Hip,Normal,,WD,210,1733.0,870,25,8096.0,6,2
0,4,1Fam,5.0,4.0,6,4,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,5.0,1,PConc,803.0,3.0,5.0,3,5.0,Attchd,2494,GasA,9,2Story,1,7.0,Lvl,Gtl,10236,Inside,IR1,0,60,RL,501.0,BrkFace,6,NoRidge,95,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1290.0,200,24,5383.0,4,2
0,3,1Fam,5.0,1.0,2,6,7.0,Y,Norm,SBrkr,0,5,7,HdBoard,5.0,1,PConc,704.0,3.0,5.0,3,5.0,Attchd,2799,GasA,9,2Story,1,7.0,Lvl,Gtl,12585,Inside,IR1,0,60,RL,420.0,BrkFace,10,NoRidge,136,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1286.0,432,25,5777.0,4,4
0,3,1Fam,7.0,1.0,1,1,7.0,Y,RRAn,SBrkr,0,5,7,CemntBd,7.0,1,PConc,760.0,2.0,5.0,3,5.0,BuiltIn,1964,GasA,9,2Story,1,7.0,Lvl,Gtl,12447,Inside,IR1,0,60,RL,192.0,Stone,1,Somerst,70,5,8,Y,0,CompShg,Gable,Partial,,New,0,1100.0,200,13,4286.0,4,2
0,2,1Fam,7.0,1.0,6,1,9.0,Y,RRAn,SBrkr,200,5,7,VinylSd,7.0,1,PConc,928.0,3.0,5.0,2,5.0,Attchd,1670,GasA,9,1Story,1,7.0,Lvl,Gtl,15218,CulDSac,IR1,0,20,RL,102.20131215469613,None,9,Somerst,240,5,8,Y,0,CompShg,Gable,Partial,,New,0,1670.0,0,12,4708.0,3,3
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Feedr,SBrkr,0,5,7,VinylSd,0.0,0,PConc,510.0,2.0,5.0,3,5.0,Attchd,1504,GasA,9,1Story,1,7.0,Lvl,Gtl,10936,Corner,Reg,0,20,RL,60.0,BrkFace,9,Somerst,0,5,8,Y,0,CompShg,Gable,Partial,,New,0,1504.0,144,12,3722.0,3,2
0,2,1Fam,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,584.0,2.0,5.0,2,5.0,Attchd,1278,GasA,9,1Story,1,7.0,Lvl,Gtl,8640,Inside,Reg,0,20,FV,0.0,None,10,Somerst,60,5,8,Y,0,CompShg,Gable,Partial,,New,0,1278.0,0,12,3200.0,2,3
0,3,1Fam,5.0,1.0,6,1,9.0,Y,Feedr,SBrkr,0,5,7,VinylSd,7.0,1,PConc,792.0,3.0,5.0,2,5.0,Attchd,2640,GasA,9,2Story,1,9.0,Lvl,Gtl,13162,Corner,Reg,0,60,FV,0.0,None,11,Somerst,265,5,9,Y,0,CompShg,Gable,Partial,,New,0,2036.0,0,12,5733.0,7,2
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,615.0,2.0,5.0,2,5.0,Attchd,1716,GasA,9,2Story,1,7.0,Lvl,Gtl,8125,Inside,Reg,0,60,FV,0.0,None,2,Somerst,53,5,6,Y,0,CompShg,Gable,Normal,,WD,0,858.0,0,13,3242.0,3,4
0,3,1Fam,5.0,2.0,6,1,5.0,Y,Norm,SBrkr,0,5,5,VinylSd,0.0,0,PConc,0.0,0.0,0.0,0,0.0,No,1142,GasA,9,1Story,1,7.0,Lvl,Gtl,7733,Inside,IR1,0,20,RL,0.0,None,1,SawyerW,50,5,6,Y,0,CompShg,Gable,Normal,,WD,0,1142.0,4,13,2338.0,1,2
0,3,1Fam,5.0,3.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,612.0,2.0,5.0,2,5.0,Attchd,1400,GasA,9,1Story,1,7.0,Lvl,Gtl,11024,Corner,IR1,0,20,RL,118.0,BrkFace,10,SawyerW,55,5,7,Y,0,CompShg,Gable,Partial,,New,0,1400.0,144,13,3729.0,2,2
0,3,1Fam,5.0,1.0,1,1,7.0,Y,RRAe,SBrkr,0,5,5,VinylSd,0.0,0,PConc,0.0,0.0,0.0,0,0.0,No,1131,GasA,9,1Story,1,7.0,Lvl,Gtl,13072,Inside,Reg,0,20,RL,0.0,None,3,SawyerW,39,5,6,Y,0,CompShg,Gable,Partial,,New,0,1131.0,0,13,2301.0,2,2
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,462.0,2.0,5.0,3,5.0,Attchd,1686,GasA,9,2Story,1,7.0,Lvl,Gtl,7800,Inside,Reg,0,60,RL,172.0,BrkFace,4,SawyerW,101,5,7,Y,0,CompShg,Gable,Normal,,WD,0,891.0,144,13,3456.0,4,2
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,449.0,2.0,5.0,2,5.0,Attchd,1585,GasA,9,2Story,1,7.0,Lvl,Gtl,7632,Inside,IR1,0,60,RL,96.0,BrkFace,3,SawyerW,77,5,7,Y,0,CompShg,Gable,Normal,,WD,0,784.0,100,13,3091.0,3,2
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,5,VinylSd,0.0,0,PConc,688.0,2.0,5.0,2,5.0,Attchd,1837,GasA,9,2Story,1,5.0,Lvl,Gtl,8304,Inside,IR1,0,60,RL,0.0,None,7,SawyerW,165,5,6,Y,0,CompShg,Gable,Normal,,WD,0,941.0,150,21,3781.0,3,3
0,3,1Fam,5.0,1.0,5,1,7.0,Y,Norm,SBrkr,0,5,7,HdBoard,0.0,0,PConc,462.0,2.0,5.0,2,5.0,Attchd,1731,GasA,9,2Story,1,7.0,Lvl,Gtl,9370,Inside,IR2,0,60,RL,0.0,None,10,SawyerW,85,5,6,Y,0,CompShg,Gable,Family,,WD,224,836.0,307,26,3645.0,3,3
0,2,TwnhsE,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,Plywood,0.0,0,PConc,542.0,2.0,5.0,2,5.0,Attchd,1398,GasA,7,1Story,1,7.0,Lvl,Gtl,7175,Inside,Reg,0,120,RL,0.0,None,7,SawyerW,46,5,6,Y,0,CompShg,Gable,Normal,,WD,0,1398.0,0,28,3384.0,2,2
0,2,TwnhsE,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,Plywood,0.0,0,PConc,484.0,2.0,5.0,2,5.0,Attchd,1217,GasA,7,1Story,1,7.0,Lvl,Gtl,7175,Inside,Reg,0,120,RL,0.0,None,6,SawyerW,64,5,6,Y,0,CompShg,Gable,Normal,,WD,0,1217.0,0,27,2982.0,2,2
0,3,1Fam,5.0,1.0,5,1,7.0,Y,RRAe,SBrkr,0,5,5,VinylSd,0.0,0,PConc,472.0,2.0,5.0,3,5.0,Attchd,1320,GasA,9,2Story,1,7.0,Lvl,Gtl,9019,Inside,IR1,0,60,RL,0.0,None,7,SawyerW,40,5,6,Y,0,CompShg,Gable,Normal,,WD,0,636.0,0,24,2468.0,2,4
0,3,1Fam,5.0,1.0,2,1,5.0,Y,RRAe,SBrkr,0,5,5,Wd Sdng,0.0,0,CBlock,624.0,2.0,5.0,1,5.0,Detchd,988,GasA,9,1Story,1,5.0,Lvl,Gtl,9100,Inside,Reg,0,20,RL,51.0,BrkFace,7,Sawyer,0,4,5,Y,0,CompShg,Hip,Normal,,WD,0,988.0,0,56,2651.0,2,2
0,4,Duplex,0.0,0.0,0,0,0.0,Y,RRAe,SBrkr,0,7,5,VinylSd,0.0,0,CBlock,528.0,2.0,5.0,2,5.0,Attchd,1654,GasA,5,1.5Fin,2,5.0,Lvl,Gtl,8927,Inside,Reg,0,90,RM,0.0,None,8,Sawyer,0,6,6,Y,0,CompShg,Gable,Normal,,WD,0,0.0,0,41,2182.0,4,3
0,2,1Fam,5.0,1.0,4,1,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,5.0,1,CBlock,576.0,2.0,5.0,1,5.0,Detchd,1211,GasA,7,1Story,1,5.0,Lvl,Gtl,9240,Inside,IR1,0,20,RL,0.0,None,3,Sawyer,0,6,5,Y,0,CompShg,Hip,Normal,,WD,0,864.0,161,56,2812.0,3,4
0,3,1Fam,5.0,1.0,3,1,5.0,Y,RRNe,SBrkr,0,5,5,HdBoard,0.0,0,CBlock,310.0,1.0,5.0,1,5.0,Attchd,984,GasA,5,1Story,1,5.0,Lvl,Gtl,9308,CulDSac,IR1,0,20,RL,0.0,None,7,Sawyer,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,984.0,0,53,2278.0,1,1
0,3,1Fam,5.0,1.0,4,3,5.0,Y,RRAe,SBrkr,0,5,5,Plywood,0.0,0,CBlock,294.0,1.0,5.0,1,5.0,Attchd,909,GasA,5,1Story,1,5.0,Lvl,Gtl,8450,Inside,Reg,0,20,RL,90.0,BrkFace,11,Sawyer,155,6,5,Y,0,CompShg,Gable,Normal,,COD,0,882.0,0,50,2330.0,1,4
0,2,1Fam,5.0,1.0,5,1,5.0,Y,RRAe,SBrkr,0,5,5,HdBoard,0.0,0,PConc,484.0,2.0,5.0,1,5.0,Detchd,925,GasA,7,1Story,1,5.0,Lvl,Gtl,8638,Inside,IR1,0,20,RL,0.0,None,10,Sawyer,74,6,5,Y,0,CompShg,Gable,Normal,,WD,0,925.0,203,55,2611.0,2,3
0,3,1Fam,5.0,1.0,3,1,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,0.0,0,CBlock,308.0,1.0,5.0,1,5.0,Attchd,1024,GasA,5,1Story,1,5.0,Lvl,Gtl,13052,CulDSac,IR1,0,20,RL,0.0,None,1,Sawyer,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,1024.0,0,53,2356.0,1,2
0,3,1Fam,5.0,1.0,5,1,5.0,N,Norm,SBrkr,0,5,5,HdBoard,0.0,0,CBlock,0.0,0.0,0.0,0,0.0,No,912,GasA,5,1Story,1,5.0,Lvl,Gtl,8020,Inside,IR1,0,20,RL,0.0,None,4,Sawyer,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,912.0,0,54,1824.0,2,2
0,3,1Fam,5.0,2.0,3,1,5.0,Y,Norm,SBrkr,0,5,5,VinylSd,2.0,1,CBlock,288.0,1.0,5.0,1,5.0,Attchd,941,GasA,5,1Story,1,5.0,Lvl,Gtl,8789,Inside,IR1,0,20,RL,0.0,None,6,Sawyer,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,912.0,64,51,2205.0,2,1
0,3,1Fam,5.0,4.0,5,4,7.0,Y,Norm,SBrkr,0,3,7,WdShing,5.0,4,CBlock,550.0,2.0,5.0,2,5.0,Attchd,2646,GasA,7,SLvl,1,7.0,Low,Gtl,14330,Corner,IR1,0,80,RL,145.0,BrkFace,1,Veenker,100,4,7,Y,800,CompShg,Gable,Normal,,WD,0,1748.0,641,44,6630.0,5,4
0,3,1Fam,5.0,4.0,6,1,9.0,Y,Norm,SBrkr,186,5,7,HdBoard,5.0,3,PConc,888.0,3.0,5.0,2,5.0,Attchd,2826,GasA,9,2Story,1,7.0,HLS,Mod,11025,Inside,Reg,0,60,RL,692.0,BrkFace,10,NoRidge,208,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1334.0,177,26,6311.0,5,2
0,1,TwnhsE,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,MetalSd,7.0,1,PConc,588.0,2.0,5.0,2,5.0,Attchd,1143,GasA,9,1Story,1,7.0,Lvl,Gtl,3628,Inside,Reg,0,120,FV,0.0,None,5,Somerst,191,5,7,Y,0,CompShg,Gable,Normal,,WD,0,1143.0,0,14,3065.0,3,2
0,2,Twnhs,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,MetalSd,0.0,0,PConc,480.0,2.0,5.0,2,5.0,Detchd,1223,GasA,9,2Story,1,7.0,Lvl,Gtl,2544,Inside,Reg,80,160,FV,0.0,None,7,Somerst,166,5,7,Y,0,CompShg,Gable,Normal,,WD,0,600.0,0,13,2549.0,1,4
0,2,TwnhsE,5.0,1.0,6,1,7.0,Y,Norm,SBrkr,0,5,7,MetalSd,0.0,0,PConc,440.0,2.0,5.0,1,5.0,Detchd,1524,GasA,9,2Story,1,7.0,Lvl,Gtl,2998,Inside,Reg,0,160,FV,513.0,BrkFace,6,Somerst,32,5,6,Y,0,CompShg,Gable,Normal,,WD,0,756.0,0,18,3265.0,1,3
0,2,TwnhsE,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,VinylSd,0.0,0,PConc,496.0,2.0,5.0,2,5.0,Attchd,1080,GasA,9,2Story,1,7.0,Lvl,Gtl,4447,FR2,IR1,0,160,FV,0.0,None,7,Somerst,50,5,7,Y,0,CompShg,Gable,Normal,,WD,0,530.0,0,15,2156.0,1,1
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,Wd Sdng,5.0,1,PConc,434.0,1.0,5.0,1,5.0,BuiltIn,1694,GasA,9,2Story,1,7.0,Lvl,Gtl,8314,Corner,IR1,0,60,FV,0.0,None,11,Somerst,382,5,7,Y,0,CompShg,Hip,Normal,,WD,110,569.0,0,21,3189.0,2,3
0,3,1Fam,5.0,1.0,1,1,7.0,Y,Norm,SBrkr,0,5,7,CemntBd,5.0,1,PConc,564.0,2.0,5.0,2,5.0,Attchd,1568,GasA,9,1Story,1,7.0,Lvl,Gtl,7180,Inside,IR1,0,20,FV,0.0,None,9,Somerst,266,5,8,Y,0,CompShg,Gable,Normal,,WD,0,1568.0,0,17,3966.0,2,1
0,2,2fmCon,5.0,1.0,6,1,7.0,Y,RRAn,SBrkr,0,5,5,Plywood,0.0,0,CBlock,501.0,2.0,5.0,3,5.0,Attchd,1193,GasA,9,1Story,1,5.0,Lvl,Gtl,13110,Corner,IR1,0,190,RL,144.0,BrkFace,7,NWAmes,153,6,5,Y,0,CompShg,Gable,Normal,,WD,0,1153.0,140,46,3284.0,3,3
0,3,1Fam,5.0,1.0,4,2,5.0,Y,RRAn,SBrkr,35,5,5,HdBoard,0.0,0,CBlock,477.0,2.0,5.0,2,5.0,Attchd,1334,GasA,7,1Story,1,5.0,Lvl,Gtl,10140,Inside,Reg,0,20,RL,264.0,BrkFace,4,NWAmes,20,6,7,Y,0,CompShg,Hip,Normal,,WD,264,1334.0,0,51,3728.0,3,3
0,3,1Fam,5.0,1.0,5,1,5.0,Y,Feedr,SBrkr,0,5,5,MetalSd,0.0,0,CBlock,504.0,2.0,5.0,2,5.0,Attchd,1051,GasA,7,1Story,1,5.0,Lvl,Gtl,9600,Corner,Reg,0,20,RL,0.0,None,7,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,1051.0,0,50,2606.0,2,3
0,4,1Fam,3.0,2.0,5,3,7.0,Y,Feedr,SBrkr,0,5,5,HdBoard,0.0,0,CBlock,530.0,2.0,5.0,2,5.0,Attchd,1770,GasA,9,2Story,1,5.0,Lvl,Gtl,8640,Inside,Reg,0,60,RL,300.0,BrkFace,6,NAmes,60,5,5,Y,0,CompShg,Gable,Normal,,WD,270,900.0,0,50,3830.0,2,1
0,2,1Fam,5.0,3.0,5,1,5.0,Y,Feedr,SBrkr,0,5,5,HdBoard,3.0,1,CBlock,504.0,2.0,5.0,2,5.0,Attchd,976,GasA,5,1Story,1,7.0,Lvl,Gtl,9360,Inside,Reg,0,20,RL,203.0,BrkFace,8,NAmes,0,7,6,Y,0,CompShg,Hip,Abnorml,,WD,0,976.0,94,50,2753.0,1,2
0,3,1Fam,5.0,4.0,6,1,7.0,Y,Feedr,SBrkr,0,5,5,HdBoard,0.0,0,CBlock,326.0,1.0,5.0,2,5.0,Attchd,898,GasA,7,SFoyer,1,5.0,Lvl,Gtl,8400,Inside,Reg,0,85,RL,0.0,None,8,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,833.0,143,50,2200.0,2,1
0,3,1Fam,5.0,1.0,4,1,5.0,Y,Norm,SBrkr,0,5,5,Plywood,0.0,0,CBlock,264.0,1.0,5.0,2,5.0,Attchd,1051,GasA,5,1Story,1,5.0,Lvl,Gtl,9759,Inside,IR1,0,20,RL,0.0,None,3,NAmes,88,5,5,Y,0,CompShg,Gable,Normal,,WD,0,1051.0,182,52,2636.0,2,3
0,3,1Fam,5.0,3.0,5,3,5.0,Y,Norm,SBrkr,0,5,5,MetalSd,0.0,0,PConc,568.0,1.0,5.0,1,5.0,Attchd,1141,GasA,7,SLvl,1,5.0,Lvl,Gtl,9600,Inside,Reg,0,80,RL,140.0,BrkFace,7,NAmes,78,7,5,Y,0,CompShg,Gable,Normal,,WD,0,1141.0,0,51,3068.0,2,4
0,3,2fmCon,5.0,2.0,5,4,5.0,Y,RRAn,SBrkr,211,7,5,BrkFace,5.0,2,PConc,299.0,1.0,5.0,2,5.0,Attchd,1565,GasA,9,1Story,1,7.0,Lvl,Gtl,8800,Inside,Reg,0,190,RL,0.0,None,6,NAmes,25,7,6,Y,0,CompShg,Hip,Abnorml,,WD,0,1187.0,200,53,3487.0,3,2
0,3,1Fam,5.0,1.0,5,2,5.0,Y,Norm,SBrkr,0,5,5,HdBoard,7.0,1,CBlock,430.0,2.0,5.0,3,5.0,Attchd,1488,GasA,9,1Story,1,5.0,Lvl,Gtl,10368,CulDSac,IR1,0,20,RL,112.0,BrkFace,4,NAmes,60,6,6,Y,0,CompShg,Hip,Normal,,WD,0,1008.0,154,54,3252.0,3,2
0,4,1Fam,5.0,1.0,5,1,5.0,Y,Norm,SBrkr,240,5,5,HdBoard,2.0,1,CBlock,480.0,2.0,5.0,3,5.0,Attchd,1440,GasA,7,2Story,1,5.0,Lvl,Gtl,9350,Inside,Reg,0,60,RL,0.0,None,7,NAmes,32,6,5,Y,0,CompShg,Gable,Normal,,WD,0,720.0,0,54,2912.0,2,4
0,3,1Fam,5.0,1.0,5,1,5.0,Y,Norm,SBrkr,0,5,5,Wd Sdng,0.0,0,CBlock,286.0,1.0,5.0,1,5.0,Attchd,1248,GasA,9,1Story,1,5.0,Lvl,Gtl,10800,Inside,Reg,0,20,RL,88.0,BrkFace,5,NAmes,0,7,5,Y,0,CompShg,Hip,Normal,,WD,0,1248.0,0,58,2870.0,2,2
0,2,1Fam,5.0,1.0,4,1,5.0,Y,Norm,SBrkr,40,5,5,MetalSd,3.0,1,CBlock,240.0,1.0,5.0,1,5.0,Attchd,816,GasA,9,1Story,1,5.0,Lvl,Gtl,8550,Inside,Reg,0,30,RL,0.0,None,7,NAmes,0,8,6,Y,0,CompShg,Gable,Normal,,WD,0,816.0,228,84,2140.0,1,3
0,2,1Fam,5.0,1.0,1,1,5.0,Y,Norm,SBrkr,0,5,5,BrkFace,7.0,1,CBlock,273.0,1.0,5.0,1,5.0,Detchd,1043,GasA,9,1Story,1,5.0,Lvl,Gtl,9724,Inside,Reg,0,20,RL,0.0,None,5,NAmes,48,7,5,Y,0,CompShg,Hip,Normal,,WD,0,938.0,125,71,2427.0,2,2
0,3,1Fam,5.0,2.0,4,1,5.0,Y,Norm,SBrkr,205,5,5,WdShing,7.0,1,CBlock,441.0,2.0,5.0,1,5.0,Attchd,1433,GasA,5,1Story,1,5.0,Lvl,Gtl,9600,Inside,Reg,0,20,RL,0.0,None,6,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,1251.0,144,57,3474.0,3,2
0,2,1Fam,5.0,2.0,2,1,5.0,Y,Feedr,SBrkr,324,7,5,Wd Sdng,7.0,1,CBlock,240.0,1.0,5.0,2,5.0,Attchd,1624,GasA,9,1Story,1,5.0,Lvl,Gtl,10858,Corner,Reg,0,20,RL,150.0,Stone,7,NAmes,40,6,5,Y,0,CompShg,Gable,Partial,,WD,0,1444.0,0,66,3822.0,3,2
0,3,1Fam,5.0,1.0,5,1,5.0,Y,Norm,FuseA,0,5,5,HdBoard,0.0,0,CBlock,280.0,1.0,5.0,2,5.0,Attchd,1216,GasA,9,1Story,1,5.0,Lvl,Gtl,9600,Inside,Reg,0,20,RL,144.0,Stone,5,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,,WD,0,1056.0,0,67,2696.0,3,2
0,3,1Fam,5.0,1.0,1,1,5.0,Y,Norm,FuseA,0,5,5,Wd Sdng,7.0,1,CBlock,234.0,1.0,5.0,1,5.0,Attchd,1728,GasA,7,2Story,1,5.0,Lvl,Gtl,9462,Inside,Reg,0,60,RL,0.0,None,7,NAmes,60,6,5,Y,0,CompShg,Gable,Normal,,WD,0,704.0,245,69,2971.0,3,2
0,2,1Fam,5.0,1.0,4,1,5.0,Y,Norm,FuseA,160,7,5,MetalSd,0.0,0,CBlock,240.0,1.0,5.0,1,5.0,Attchd,936,GasA,5,1Story,1,5.0,Lvl,Gtl,9888,Inside,Reg,0,20,RL,0.0,None,3,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,,WD,0,936.0,0,64,2272.0,2,3
